specID	specName	source	spellID	name	passive	selected	charges	cooldownMS	rechargeMS	overrideSpellID	description	origin
255	Survival	talent	187707	Muzzle	false			15000			Interrupts spellcasting, preventing any spell in that school from being cast for 5 sec.	sweep
255	Survival	hero	1253751	Stargazer	true			0			Consuming Tip of the Spear grants 2% increased critical strike damage for 10 sec. Multiple applications may overlap.	sweep
255	Survival	hero	1253807	Open Fire	true			0			Flamefang Pitch damage increased by 15%.	sweep
255	Survival	hero	472357	Better Together	true			0			Damage dealt by your pets is increased by 2%. Barbed Shot damage increased by 10%.	sweep
255	Survival	hero	1253852	Lunar Calling	true			0			Takedown summons your Sentinel Owl and your chance to summon your Sentinel Owl is increased by an additional 10% during Takedown.	sweep
255	Survival	hero	472741	Stampede!	true			0			Casting Bestial Wrath grants Howl of the Pack Leader and causes your next Kill Command to rouse the nearby wildlife into a Stampede, charging your target and dealing 7,320 Physical damage over 7 sec.	sweep
255	Survival	hero	472707	Shell Cover	true			0			Survival of the Fittest now summons a Turtle to aid you, further increasing its damage reduction effect by 10%.	sweep
255	Survival	hero	472660	No Mercy	true			0			Your Bleed effects deal 10% increased damage.	sweep
255	Survival	hero	1253846	Arcane Talons	true			0			Sentinel's Mark further increases the damage of Wildfire Bomb by 50% 	sweep
255	Survival	hero	450379	Invigorating Pulse	true			0			Kill Command grants an additional 5 Focus and its damage is increased by 20%.  Maximum Focus increased by 25.	sweep
255	Survival	hero	472476	Ursine Fury	true			0			When your Bear is summoned, it is joined by 2 Dire Beasts.	sweep
255	Survival	hero	472524	Sharpened Claws	true			0			The damage of your Bear's Rend Flesh is increased by 15%.	sweep
255	Survival	hero	1253825	Moon's Blessing	true			0			Consuming Tip of the Spear has a 10% increased chance to summon your Sentinel Owl. When your Sentinel Owl applies Sentinel's Mark, reduce the cooldown of Wildfire Bomb by 4.0 sec.	sweep
255	Survival	hero	1253599	Sentinel	true			0			Your Eagle is replaced with a Sentinel Owl that applies an enhanced Sentinel's Mark. |T3636840:24|t|cffffffffSentinel's Mark|r Your next Wildfire Bomb deals 40% increased direct damage to the marked target.	sweep
255	Survival	hero	1253732	Lunar Storm	true			0			When Sentinel's Mark is consumed, it summons a barrage of 4 lunar missiles, each dealing 5,105 Arcane damage to enemies within 10 yds.	sweep
255	Survival	hero	472719	Slicked Shoes	true			0			When Disengage removes a movement impairing effect, its cooldown is reduced by 4 sec.	sweep
255	Survival	hero	1268705	Masterful Call	true			0			The duration of Master's Call is increased by 2 sec and it increases the movement speed of its target by 20%.	sweep
255	Survival	hero	1253887	Conditioning	true			0			Your movement speed is increased by 8%. Aspect of the Cheetah's cooldown is reduced by 30 sec.	sweep
255	Survival	hero	1253892	Scout's Vigil	true			0			Enemy detection radius reduced by 10 yds. While in Camouflage, your stealth detection radius is increased by 25 yds.	sweep
255	Survival	hero	1253831	Sanctified Armaments	true			0			An additional 15% of Raptor Strike's damage is dealt as Arcane damage over 6 sec.	sweep
255	Survival	hero	472550	Fury of the Wyvern	true			0			Your pet's attacks increase your Wyvern's damage bonus by 1%, up to 10%. Casting Kill Command extends the duration of your Wyvern by 0.5 sec, up to 5 additional sec.	sweep
