specID	specName	source	spellID	name	passive	selected	charges	cooldownMS	rechargeMS	overrideSpellID	description	origin
264	Restoration	talent	382045	Primal Tide Core	true			0			Every 4 casts of Riptide also applies Riptide to another friendly target near your Riptide target.	sweep
264	Restoration	talent	382482	Living Stream	true			0			Healing Stream Totem heals for 100% more, decaying over its duration.	sweep
264	Restoration	talent	1252841	Calm Waters	true			0			Reduces the mana cost of Chain Heal by 15%.	sweep
264	Restoration	talent	382030	Water Totem Mastery	true			0			Reduces the cooldown of Healing Stream Totem by 5 sec.	sweep
264	Restoration	talent	5394	Healing Stream Totem	false			0			Summons a totem at your feet for 15 sec that heals an injured party or raid member within 40 yards for 287 every 1.7 sec. If you already know |cffffffffHealing Stream Totem|r, instead gain 1 additional charge of |cffffffffHealing Stream Totem|r.	sweep
264	Restoration	talent	16196	Resurgence	true			0			Your direct heal criticals refund a percentage of your maximum mana: 0.80% from Healing Wave, 0.48% from Riptide, and 0.20% from Chain Heal.	sweep
264	Restoration	talent	61295	Riptide	false		1	0	6000		Restorative waters wash over a friendly target, healing them for 2,041 and an additional 1,197 over 18 sec.	sweep
264	Restoration	talent	382732	Ancestral Reach	true			0			Chain Heal bounces an additional time and its healing is increased by 8%.	sweep
264	Restoration	talent	382039	Flow of the Tides	true			0			Chain Heal bounces an additional time and casting Chain Heal on a target affected by Riptide consumes Riptide, increasing the healing of your Chain Heal by 30%. 	sweep
264	Restoration	talent	114052	Ascendance	false			180000			Immediately heals for 5,472 split between allies within 20 yds and transforms into a Water Ascendant for 15 sec. While ascended, Chain Heal jumps to 3 additional allies with 10% healing reduced for all jumps, Healing Wave always critical heals and heals 1 additional ally at 50% effectiveness, and the mana cost of Chain Heal and Healing Wave is reduced by 25%.	sweep
264	Restoration	talent	108280	Healing Tide Totem	false			180000			Summons a totem at your feet for 10 sec, which pulses every 1.7 sec, healing all party or raid members within 40 yards for 2,186. Healing reduced beyond 5 targets.	sweep
264	Restoration	talent	462440	First Ascendant	true			0			The cooldown of Ascendance is reduced by 60 sec.	sweep
264	Restoration	talent	462443	Preeminence	true			0			Your haste is increased by 25% during Ascendance and its duration is increased by 3 sec.	sweep
264	Restoration	talent	200076	Deluge	true			0			Healing Wave and Chain Heal heal for an additional 15% on targets affected by your Healing Rain or Riptide.	sweep
264	Restoration	talent	1253093	Current Control	true			0			Reduces the mana cost of Healing Wave by 15%.	sweep
