specID	specName	source	spellID	name	passive	selected	charges	cooldownMS	rechargeMS	overrideSpellID	description	origin
72	Fury	talent	386196	Berserker Stance	false	true		3000			An aggressive combat state that increases the damage of your auto-attacks by 15% and reduces the duration of Fear, Sap and Incapacitate effects on you by 10%. Lasts until canceled.	own
72	Fury	talent	202168	Impending Victory	false	true		25000			Instantly attack the target, causing 1,911 damage and healing you for 30% of your maximum health. Killing an enemy that yields experience or honor resets the cooldown of Impending Victory and makes it cost no Rage.	own
72	Fury	talent	262231	War Machine	true	true		0			Your auto-attacks generate 20% more Rage. Killing an enemy instantly generates 5 Rage and increases your movement speed by 30% for 8 sec.	own
72	Fury	talent	97462	Rallying Cry	false	true		180000			Lets loose a rallying cry, granting all party or raid members within 40 yards 10% temporary and maximum health for 10 sec. Health granted increased by 50% when not in a raid.	own
72	Fury	talent	29838	Second Wind	true			0			Restores 6% health every 1 sec when you have not taken damage for 5 sec. Restores 2% health every 1 sec while you are below 35% health. The amount restored increases the closer you are to death.	own
72	Fury	talent	107570	Storm Bolt	false	true		30000			Hurls your weapon at an enemy, causing 923 Physical damage and stunning for 4 sec. Also hits 2 additional nearby targets, stunning for 2 sec.	own
72	Fury	talent	6343	Thunder Clap	false	true		6000			Blasts all enemies within 12 yards for 10,916 Physical damage and reduces their movement speed by 40% for 10 sec. Deals reduced damage beyond 5 targets. Inflicts Rend on all targets. |cFFFFFFFFGenerates 8 Rage.	own
72	Fury	talent	382260	Fast Footwork	true			0			Movement speed increased by 5%.	own
72	Fury	talent	6544	Heroic Leap	false	true	1	1500	30000		Leap through the air toward a target location, slamming down with destructive force to deal 761 Physical damage to all enemies within 8 yards.	own
72	Fury	talent	383082	Barbaric Training	true	true		0			 Thunder Clap, Whirlwind, and Raging Blow deal 10% more damage and 5% increased critical strike damage.	own
72	Fury	talent	384100	Berserker Shout	false			60000			Go berserk, removing and granting immunity to Fear, Sap, and Incapacitate effects for 6 sec. Also remove fear effects from group members within 12 yds.	own
72	Fury	talent	1271925	Fearless	true			0			Cooldown of Berserker Rage is reduced by 50% and Berseker Rage removes all movement speed-impairing effects.	own
72	Fury	talent	384110	Wrecking Throw	false	true		45000			Hurl your weapon at the enemy, causing 23,321 Physical damage, ignoring armor. Deals up to 500% increased damage to absorb shields. 	own
72	Fury	talent	64382	Shattering Throw	false	true		180000			Hurl your weapon at the enemy,  removing any magical immunities and causing 23,321 Physical damage, ignoring armor. Deals up to 500% increased damage to absorb shields.	own
72	Fury	talent	392792	Frothing Berserker	true	true		0			Rampage has a 20% chance to immediately refund 10% of the Rage spent.	own
72	Fury	talent	382549	Pain and Gain	true	true		0			When you take any damage, heal for 2.0% of your maximum health.  This can only occur once every 10 sec.	own
72	Fury	talent	202163	Bounding Stride	true	true		0			Reduces the cooldown of Heroic Leap by 15 sec and Heroic Leap also increases your movement speed by 70% for 3 sec.	own
72	Fury	talent	382946	Wild Strikes	true	true		0			Haste increased by 1% and your auto-attack critical strikes increase your auto-attack speed by 10% for 10 sec.	own
72	Fury	talent	384124	Armored to the Teeth	true	true		0			Gain Strength equal to 5% of your Armor.	own
72	Fury	talent	382939	Reinforced Plates	true	true		0			Stamina increased by 5% and Armor increased by 5%.	own
72	Fury	talent	382258	Leeching Strikes	true			0			Leech increased by 3%.	own
72	Fury	talent	382900	Dual Wield Specialization	true	true		0			While dual wielding your damage is increased by 3% and movement speed is increased by 2%.	own
72	Fury	talent	275339	Rumbling Earth	true	true		0			Shockwave's range increased by 6 yards and when it strikes at least 3 targets its cooldown is reduced by 15 sec.	own
72	Fury	talent	46968	Shockwave	false	true		40000			Sends a wave of force in a frontal cone, causing 648 damage and stunning all enemies within 16 yards for 2 sec.	own
72	Fury	talent	382767	Overwhelming Rage	true	true		0			Maximum Rage increased by 30.	own
72	Fury	talent	376079	Champion's Spear	false	true		90000			Throw a spear at the target location, chaining all enemies in the area to the spear's location and dealing 9,299 Physical damage instantly and an additional 12,202 Physical damage over 6 sec.  While the spear is active, activating this ability will cause you to leap to the spear, dealing 1,827 Physical damage to all targets. All damage dealt reduced beyond 5 targets. |cFFFFFFFFGenerates 10 Rage.|r	own
72	Fury	talent	392777	Cruel Strikes	true	true		0			Critical strike chance increased by 1% and critical strike damage of Execute increased by 5%. 	own
72	Fury	talent	103827	Double Time	true	true		0			Charge gains 1 additional charge and its cooldown is reduced by 3 sec.	own
72	Fury	talent	23920	Spell Reflection	false	true	1	1000	22500		Raise your weapon, reflecting the first spell cast on you and reducing magic damage you take by 20% for 5 sec.	own
72	Fury	talent	392936	Wrath and Fury	true			0			Raging Blow deals 15% increased damage and while Enraged, Raging Blow has a 10% increased chance to instantly reset its own cooldown. 	own
72	Fury	talent	396749	Reckless Abandon	true	true		0			Activating Recklessness generates 50 Rage and while Recklessness is active, Raging Blow and Bloodthirst are upgraded to Crushing Blow and Bloodbath. |T132215:24|t |cffffffffCrushing Blow|r Deals increased damage and deals 20% additional critical strike damage. |T236304:24|t |cffffffffBloodbath|r Deals increased damage and wounds the target to suffer 1,943 Bleed damage over 6 sec. Using Bloodbath on a target affected by Bloodbath extends the bleed by 6 sec.	own
72	Fury	talent	383854	Improved Raging Blow	true	true		0			Raging Blow has 2 charges and has a 25% chance to instantly reset its own cooldown.	own
72	Fury	talent	1265357	Rampaging Ruin	true			0			While Improved Whirlwind is active Rampage instead strikes all targets in front of you for 16,448 Physical damage. Deals reduced damage beyond 5 targets.	own
72	Fury	talent	23881	Bloodthirst	false	true		4500			Assault the target in a bloodthirsty craze, dealing 18,936 Physical damage and restoring 3% of your health. |cFFFFFFFFGenerates 8 Rage and has a 45% chance to Enrage you.|r	own
72	Fury	talent	208154	Warpaint	true	true		0			You take 10% reduced damage while Enrage is active.	own
72	Fury	talent	184364	Enraged Regeneration	false			120000			Reduces damage taken by 30% and Bloodthirst restores an additional 20% health for 8 sec. Usable while stunned or incapacitated.	own
72	Fury	talent	85288	Raging Blow	false	true	2	0	6924		A mighty blow with both weapons that deals a total of 14,437 Physical damage. Raging Blow has a 25% chance to instantly reset its own cooldown. |cFFFFFFFFGenerates 12 Rage.|r	own
72	Fury	talent	383852	Spite	true	true		0			Bloodthirst and Raging Blow damage increased by 2.5% and critical strike damage increased by 2.5%.	own
72	Fury	talent	383848	Frenzied Enrage	true	true		0			Enrage increases your haste by 15% and your movement speed by 10%.	own
72	Fury	talent	440277	Powerful Enrage	true	true		0			Enrage increases your mastery by 15% and your Leech by 3%.	own
72	Fury	talent	215568	Fresh Meat	true	true		0			Bloodthirst always Enrages you the first time you strike a target and it has a 15% increased chance to trigger Enrage.	own
72	Fury	talent	385703	Bloodborne	true	true		0			Bloodthirst causes your Bleeds to deal 20% additional damage for 8 sec.	own
72	Fury	talent	383959	Cold Steel, Hot Blood	true	true		0			Bloodthirst critical strikes generate 4 additional Rage and inflict a Gushing Wound that deals 3,935 Bleed damage over 6 sec and heals you for the damage dealt.	own
72	Fury	talent	383486	Focus in Chaos	true	true		0			While Enraged, your auto-attacks can no longer miss.	own
72	Fury	talent	393950	Bloodcraze	true			0			Raging Blow increases the damage of your next Bloodthirst by 5%, stacking up to 5 times.	own
