specID	specName	source	spellID	name	passive	selected	charges	cooldownMS	rechargeMS	overrideSpellID	description	origin
267	Destruction	talent	386648	Nightmare	true			0			Increases the amount of damage required to break your fear effects by 60%.	sweep
267	Destruction	talent	56244	Horrify	true			0			Your Fear causes the target to tremble in place instead of fleeing in fear.	sweep
267	Destruction	talent	389590	Demonic Resilience	true			0			Reduces the chance you will be critically struck by 2%. All damage your primary demon takes is reduced by 8%.	sweep
267	Destruction	talent	452902	Swift Artifice	true			0			Reduces the cast time of Soulstone and Create Healthstone by 50%.	sweep
267	Destruction	talent	386617	Demonic Fortitude	true			0			Increases you and your pets' maximum health by 5%.	sweep
267	Destruction	talent	1270701	Gorefiend's Avarice	true			0			Drain Life now channels 100% faster and restores health 100% faster.	sweep
267	Destruction	talent	389367	Fel Synergy	true			0			Soul Leech also heals you for 8% and your pet for 25% of the absorption it grants.	sweep
267	Destruction	talent	386689	Pact of Gluttony	true			0			Healthstones you conjure for yourself are now Demonic Healthstones and can be used multiple times in combat. Demonic Healthstones cannot be traded. |T538744:24|t |cffffffffDemonic Healthstone|r Instantly restores 25% health. 60 sec cooldown.	sweep
267	Destruction	talent	288843	Demonic Embrace	true			0			Stamina increased by 10%.	sweep
267	Destruction	talent	333889	Fel Domination	false			180000			Your next Imp, Voidwalker, Incubus, Succubus, Felhunter, or Felguard Summon spell is free and has its casting time reduced by 90%. 	sweep
267	Destruction	talent	386113	Fel Pact	true			0			Reduces the cooldown of Fel Domination by 60 sec.	sweep
267	Destruction	talent	108370	Soul Leech	true			0			All single-target damage done by you and your minions grants you and your pet shadowy shields that absorb 3% of the damage dealt for 15 sec, up to 5% of maximum health.	sweep
267	Destruction	talent	108416	Dark Pact	false			60000			Sacrifices 20% of your current health to shield you for 200% of the sacrificed health plus an additional 1,055 for 20 sec. Usable while suffering from control impairing effects.	sweep
267	Destruction	talent	386664	Ichor of Devils	true			0			Dark Pact sacrifices only 5% of your current health for the same shield value.	sweep
267	Destruction	talent	386686	Frequent Donor	true			0			Reduces the cooldown of Dark Pact by 15 sec.	sweep
