specID	specName	source	spellID	name	passive	selected	charges	cooldownMS	rechargeMS	overrideSpellID	description	origin
1467	Devastation	talent	375528	Forger of Mountains	true			0			Landslide's cooldown is reduced by 30 sec, and it can withstand 200% more damage before breaking.	sweep
1467	Devastation	talent	369990	Ancient Flame	true			0			Casting Emerald Blossom or Verdant Embrace reduces the cast time of your next Living Flame by 40%.	sweep
1467	Devastation	talent	386272	Titanic Wrath	true			0			Essence Burst increases the damage of affected spells by 15.0%.	sweep
1467	Devastation	talent	1265867	Azure Sweep	true			0			Eternity Surge upgrades your next Azure Strike to Azure Sweep, damaging all nearby enemies and dealing 75% additional damage. |T4559237:24|t |cffffffffAzure Sweep|r Concentrate azure energy into your tail and sweep to release pure magic upon an enemy and nearby targets for 693 Spellfrost damage. Damage reduced beyond 8 targets.	sweep
1467	Devastation	talent	375618	Arcane Intensity	true			0			Disintegrate and Azure Strike deal 8% more damage.	sweep
1467	Devastation	talent	359073	Eternity Surge	false			30000			Focus your energies to release a salvo of pure magic, dealing 4,621 Spellfrost damage to an enemy. Damages additional enemies within 25 yds when empowered. |cFFFFFFFFI:|r   Damages 1 enemy. |cFFFFFFFFII:|r  Damages 2 enemies. |cFFFFFFFFIII:|r Damages 3 enemies.	sweep
1467	Devastation	talent	369908	Power Nexus	true			0			Increases your maximum Essence to 6.	sweep
1467	Devastation	talent	369846	Feed the Flames	true			0			After casting 6 Pyres, your next Pyre will explode into a Firestorm. |T4622459:24|t |cffffffffFirestorm|r An explosion bombards the target area with white-hot embers, dealing 6,098 Fire damage to enemies over 10 sec.	sweep
1467	Devastation	talent	370837	Engulfing Blaze	true			0			Living Flame deals 10% increased damage and healing and its cast time is reduced by 0.3 sec.	sweep
1467	Devastation	talent	411212	Font of Magic	true			0			Your empower spells' maximum level is increased by 1, and they reach maximum empower level 20% faster.	sweep
1467	Devastation	talent	386283	Catalyze	true			0			While channeling Disintegrate your Fire Breath on the target deals damage 100% more often.	sweep
1467	Devastation	talent	375725	Heat Wave	true			0			Fire Breath deals 20% more damage.	sweep
1467	Devastation	talent	365937	Ruby Embers	true			0			Living Flame deals 133 damage over 12 sec to enemies, or restores 260 health to allies over 12 sec. Stacks 3 times.	sweep
1467	Devastation	talent	369089	Volatility	true			0			Pyre has a 15% chance to flare up and explode again on a nearby target.	sweep
1467	Devastation	talent	371034	Lay Waste	true			0			Deep Breath's damage is increased by 20%.	sweep
1467	Devastation	talent	376872	Ruby Essence Burst	true			0			Your Living Flame has a 20% chance to cause an Essence Burst, making your next Disintegrate or Pyre cost no Essence.	sweep
1467	Devastation	talent	387341	Walloping Blow	true			0			Wing Buffet and Tail Swipe knock enemies further and daze them, reducing movement speed by 70% for 4 sec. 	sweep
1467	Devastation	talent	370888	Twin Guardian	true			0			Rescue increases movement speed by 100% and allows spells to be cast while moving for 3 sec.	sweep
1467	Devastation	talent	370665	Rescue	false			60000			Swoop to an ally and fly with them to the target location. Clears movement impairing effects from you and your ally.	sweep
1467	Devastation	talent	375406	Obsidian Bulwark	true			0			Obsidian Scales has an additional charge.	sweep
